2024-06-06 23:55:27.463,1545,1340,-368,7,-25,-4
2024-06-06 23:55:27.475,1526,1315,-348,-27,-9,-8
2024-06-06 23:55:27.483,1526,1315,-348,-28,-10,-11
2024-06-06 23:55:27.494,1526,1315,-348,-28,-10,-11
2024-06-06 23:55:27.504,1518,1293,-308,5,-11,-2
2024-06-06 23:55:27.516,1518,1293,-308,7,-9,0
2024-06-06 23:55:27.588,1518,1293,-308,9,-6,3
2024-06-06 23:55:27.598,1515,1315,-340,18,-19,5
2024-06-06 23:55:27.604,1515,1315,-340,16,-18,4
2024-06-06 23:55:27.611,1515,1315,-340,16,-18,4
2024-06-06 23:55:27.617,1508,1335,-345,14,-18,5
2024-06-06 23:55:27.625,1508,1335,-345,14,-18,5
2024-06-06 23:55:27.648,1497,1332,-316,20,-28,32
2024-06-06 23:55:27.654,1497,1332,-316,22,-27,37
2024-06-06 23:55:27.659,1497,1332,-316,24,-26,42
2024-06-06 23:55:27.665,1527,1332,-353,-5,-34,-16
2024-06-06 23:55:27.699,1514,1317,-323,-16,-43,-10
2024-06-06 23:55:27.758,1514,1317,-323,-15,-44,-15
2024-06-06 23:55:27.768,1514,1317,-323,-14,-47,-18
2024-06-06 23:55:27.779,1518,1327,-356,-40,-39,-39
2024-06-06 23:55:27.791,1518,1327,-356,-38,-38,-41
2024-06-06 23:55:27.803,1518,1327,-356,-36,-37,-43
2024-06-06 23:55:27.815,1483,1313,-337,-63,-31,-50
2024-06-06 23:55:27.828,1479,1321,-330,-57,-29,-46
2024-06-06 23:55:27.840,1479,1321,-330,-57,-29,-46
2024-06-06 23:55:27.851,1486,1339,-340,-97,24,21
2024-06-06 23:55:27.923,1480,1334,-319,-96,28,28
2024-06-06 23:55:27.934,1538,1294,-327,39,22,46
2024-06-06 23:55:27.949,1539,1301,-331,41,21,44
2024-06-06 23:55:27.959,1539,1301,-331,41,21,44
2024-06-06 23:55:27.971,1502,1372,-331,46,-27,2
2024-06-06 23:55:27.981,1502,1372,-331,43,-27,3
2024-06-06 23:55:27.990,1504,1386,-353,44,30,105
2024-06-06 23:55:27.999,1511,1374,-351,45,31,106
2024-06-06 23:55:28.008,1511,1374,-351,47,32,106
2024-06-06 23:55:28.079,1505,1366,-353,-8,22,65
2024-06-06 23:55:28.089,1505,1366,-353,-7,19,59
2024-06-06 23:55:28.097,1509,1348,-340,-5,16,53
2024-06-06 23:55:28.106,1487,1325,-327,-29,-18,30
2024-06-06 23:55:28.113,1487,1325,-327,-30,-20,28
2024-06-06 23:55:28.123,1487,1325,-327,-30,-20,28
2024-06-06 23:55:28.134,1487,1322,-330,-30,-21,27
2024-06-06 23:55:28.144,1487,1322,-330,-30,-21,27
2024-06-06 23:55:28.153,1507,1291,-320,-20,-14,40
2024-06-06 23:55:28.165,1507,1291,-320,-20,-14,42
2024-06-06 23:55:28.177,1507,1291,-320,-19,-14,42
2024-06-06 23:55:28.250,1518,1305,-317,16,-49,-19
2024-06-06 23:55:28.261,1518,1305,-317,15,-50,-21
2024-06-06 23:55:28.271,1518,1305,-317,14,-51,-23
2024-06-06 23:55:28.282,1481,1407,-333,-81,-20,23
2024-06-06 23:55:28.290,1481,1407,-333,-87,-22,12
2024-06-06 23:55:28.302,1481,1407,-333,-84,-25,3
2024-06-06 23:55:28.313,1545,1302,-372,-73,-28,-6
2024-06-06 23:55:28.325,1545,1302,-372,-73,-28,-6
2024-06-06 23:55:28.335,1518,1400,-368,-21,-48,-51
2024-06-06 23:55:28.345,1522,1366,-341,-81,-110,-151
2024-06-06 23:55:28.416,1522,1366,-341,-84,-109,-152
2024-06-06 23:55:28.427,1522,1366,-341,-86,-107,-155
2024-06-06 23:55:28.439,1470,1356,-340,-138,-201,-279
2024-06-06 23:55:28.451,1470,1356,-340,-139,-206,-285
2024-06-06 23:55:28.461,1470,1356,-340,-139,-211,-291
2024-06-06 23:55:28.472,1382,1394,-269,-161,-203,-273
2024-06-06 23:55:28.482,1382,1394,-269,-151,-155,-210
2024-06-06 23:55:28.493,1382,1394,-269,-151,-155,-210
2024-06-06 23:55:28.504,1415,1424,-358,-34,-40,-19
2024-06-06 23:55:28.515,1415,1424,-358,-37,-47,-26
